MapName,ChunkX,ChunkY,BaseRegionCode,ZoneType,FinalZoneID,LotsCount
Felucca,25,19,0,0,0,0
Felucca,25,20,0,0,0,0
Felucca,25,21,0,0,0,0
Felucca,25,22,0,0,0,0
Felucca,25,23,0,0,0,0
Felucca,25,24,0,0,0,0
Felucca,25,25,0,0,0,0
Felucca,25,26,0,0,0,0
Felucca,25,27,0,0,0,0
Felucca,25,28,0,0,0,0
Felucca,25,29,0,0,0,0
Felucca,25,30,0,0,0,0
Felucca,25,31,0,0,0,0
Felucca,25,32,0,0,0,0
Felucca,26,0,0,0,0,3
Felucca,26,1,0,0,0,19
Felucca,26,2,0,0,0,25
Felucca,26,3,0,0,0,18
Felucca,26,4,0,0,0,17
Felucca,26,5,0,0,0,6
Felucca,26,6,0,0,0,0
Felucca,26,7,0,0,0,0
Felucca,26,8,0,0,0,0
Felucca,26,9,0,0,0,0
Felucca,26,10,0,0,0,0
Felucca,26,11,0,0,0,0
Felucca,26,12,0,0,0,0
Felucca,26,13,0,0,0,0
Felucca,26,14,0,0,0,0
Felucca,26,15,0,0,0,0
Felucca,26,16,0,0,0,0
Felucca,26,17,0,0,0,0
Felucca,26,18,0,0,0,0
Felucca,26,19,0,0,0,3
Felucca,26,20,0,0,0,17
Felucca,26,21,0,0,0,8
Felucca,26,22,0,0,0,0
Felucca,26,23,0,0,0,0
Felucca,26,24,0,0,0,0
Felucca,26,25,0,0,0,0
Felucca,26,26,0,0,0,0
Felucca,26,27,0,0,0,0
Felucca,26,28,0,0,0,0
Felucca,26,29,0,0,0,0
Felucca,26,30,0,0,0,0
Felucca,26,31,0,0,0,0
Felucca,26,32,0,0,0,0
Felucca,27,0,0,0,0,0
Felucca,27,1,0,0,0,6
Felucca,27,2,0,0,0,11
Felucca,27,3,0,0,0,3
Felucca,27,4,0,0,0,4
Felucca,27,5,0,0,0,0
Felucca,27,6,0,0,0,0
Felucca,27,7,0,0,0,0
Felucca,27,11,0,0,0,0
Felucca,27,12,0,0,0,0
Felucca,27,13,0,0,0,0
Felucca,27,14,0,0,0,0
Felucca,27,15,0,0,0,0
Felucca,27,16,0,3,2102003,2
Felucca,27,17,0,0,0,0
Felucca,27,18,0,3,2102003,10
Felucca,27,19,0,0,0,34
Felucca,27,20,0,0,0,17
Felucca,27,21,0,0,0,11
Felucca,27,22,0,0,0,5
Felucca,27,23,0,0,0,0
Felucca,27,24,0,0,0,0
Felucca,27,25,0,0,0,0
Felucca,27,26,0,0,0,0
Felucca,27,27,0,0,0,0
Felucca,27,28,0,0,0,0
Felucca,27,29,0,0,0,0
Felucca,27,30,0,0,0,0
Felucca,27,31,0,0,0,0
Felucca,27,32,0,0,0,0
Felucca,28,0,0,0,0,0
Felucca,28,1,0,0,0,0
Felucca,28,2,0,0,0,0
Felucca,28,3,0,0,0,0
Felucca,28,4,0,0,0,0
Felucca,28,5,0,0,0,0
Felucca,28,6,0,0,0,0
Felucca,28,7,0,0,0,0
Felucca,28,11,0,0,0,0
Felucca,28,12,0,0,0,0
Felucca,28,13,0,0,0,0
Felucca,28,14,0,0,0,0
Felucca,28,15,0,3,2102003,2
Felucca,28,16,210200,2,2102002,1
Felucca,28,17,210200,1,2102001,0
Felucca,28,18,0,3,2102003,5
Felucca,28,21,0,0,0,13
Felucca,28,22,0,0,0,11
Felucca,28,23,0,0,0,0
Felucca,28,24,0,0,0,0
Felucca,28,25,0,0,0,0
Felucca,28,26,0,0,0,0
Felucca,28,27,0,0,0,0
Felucca,28,28,0,0,0,0
Felucca,28,29,0,0,0,0
Felucca,28,30,0,0,0,0
Felucca,28,31,0,0,0,0
Felucca,28,32,0,0,0,0
Felucca,29,0,0,0,0,0
Felucca,29,1,0,0,0,0
Felucca,29,2,0,0,0,0
Felucca,29,3,0,0,0,0
Felucca,29,4,0,0,0,0
Felucca,29,5,0,0,0,0
Felucca,29,6,0,0,0,0
Felucca,29,7,0,0,0,0
Felucca,29,11,0,0,0,0
Felucca,29,12,0,0,0,0
Felucca,29,13,0,0,0,0
Felucca,29,14,0,0,0,0
Felucca,29,15,0,3,2102003,3
Felucca,29,17,210200,1,2102001,0
Felucca,29,18,0,0,0,0
Felucca,29,19,0,0,0,5
Felucca,29,20,0,0,0,0
Felucca,29,22,0,0,0,0
Felucca,29,23,0,0,0,0
Felucca,29,24,0,0,0,0
Felucca,29,25,0,0,0,0
Felucca,29,26,0,0,0,0
Felucca,29,27,0,0,0,0
Felucca,29,28,0,0,0,0
Felucca,29,29,0,0,0,0
Felucca,29,30,0,0,0,0
Felucca,29,31,0,0,0,0
Felucca,29,32,0,0,0,0
Felucca,30,0,0,0,0,0
Felucca,30,1,0,0,0,11
Felucca,30,2,0,0,0,9
Felucca,30,3,0,0,0,10
Felucca,30,4,0,0,0,3
Felucca,30,5,0,0,0,0
Felucca,30,6,0,0,0,0
Felucca,30,7,0,0,0,0
Felucca,30,8,0,0,0,0
Felucca,30,9,0,0,0,0
Felucca,30,10,0,0,0,0
Felucca,30,11,0,0,0,0
Felucca,30,12,0,0,0,0
Felucca,30,13,0,0,0,0
Felucca,30,14,0,0,0,0
Felucca,30,15,0,0,0,0
Felucca,30,16,0,0,0,0
Felucca,30,17,0,0,0,0
Felucca,30,18,0,0,0,0
Felucca,30,19,0,0,0,0
Felucca,30,20,0,0,0,0
Felucca,30,21,0,0,0,0
Felucca,30,22,0,0,0,0
Felucca,30,23,0,0,0,0
Felucca,30,24,0,0,0,0
Felucca,30,25,0,0,0,0
Felucca,30,26,0,0,0,0
Felucca,30,27,0,0,0,0
Felucca,30,28,0,0,0,0
Felucca,30,29,0,0,0,0
Felucca,30,30,0,0,0,0
Felucca,30,31,0,0,0,0
Felucca,30,32,0,0,0,0
Felucca,31,0,0,0,0,0
Felucca,31,1,0,0,0,8
Felucca,31,2,0,0,0,10
Felucca,31,3,0,0,0,9
Felucca,31,4,0,0,0,13
Felucca,31,5,0,0,0,0
Felucca,31,6,0,0,0,0
Felucca,31,7,0,0,0,0
Felucca,31,8,0,0,0,0
Felucca,31,9,0,0,0,0
Felucca,31,10,0,0,0,0
Felucca,31,11,0,0,0,0
Felucca,31,12,0,0,0,0
Felucca,31,13,0,0,0,0
Felucca,31,14,0,0,0,0
Felucca,31,15,0,0,0,0
Felucca,31,16,0,0,0,0
Felucca,31,17,0,0,0,0
Felucca,31,18,0,0,0,0
Felucca,31,19,0,0,0,0
Felucca,31,20,0,0,0,0
Felucca,31,21,0,0,0,0
Felucca,31,22,0,0,0,0
Felucca,31,23,0,0,0,0
Felucca,31,24,0,0,0,0
Felucca,31,25,0,0,0,0
Felucca,31,26,0,0,0,0
Felucca,31,27,0,0,0,0
Felucca,31,28,0,0,0,0
Felucca,31,29,0,0,0,0
Felucca,31,30,0,0,0,0
Felucca,31,31,0,0,0,0
Felucca,31,32,0,0,0,0
Felucca,32,0,0,0,0,0
Felucca,32,1,0,0,0,0
Felucca,32,2,0,0,0,9
Felucca,32,3,0,0,0,14
Felucca,32,4,0,0,0,12
Felucca,32,5,0,0,0,8
Felucca,32,6,0,0,0,0
Felucca,32,7,0,0,0,0
Felucca,32,8,0,0,0,0
Felucca,32,9,0,0,0,0
Felucca,32,10,0,0,0,0
Felucca,32,11,0,0,0,0
Felucca,32,12,0,0,0,0
Felucca,32,13,0,0,0,0
Felucca,32,14,0,0,0,0
Felucca,32,15,0,0,0,0
Felucca,32,16,0,0,0,0
Felucca,32,17,0,0,0,0
Felucca,32,18,0,0,0,0
Felucca,32,19,0,0,0,0
Felucca,32,20,0,0,0,0
Felucca,32,21,0,0,0,0
Felucca,32,22,0,0,0,0
Felucca,32,23,0,0,0,0
Felucca,32,24,0,0,0,0
Felucca,32,25,0,0,0,0
Felucca,32,26,0,0,0,0
Felucca,32,27,0,0,0,0
Felucca,32,28,0,0,0,3
Felucca,32,29,0,0,0,5
Felucca,32,30,0,0,0,0
Felucca,32,31,0,0,0,0
Felucca,32,32,0,0,0,0
Felucca,33,0,0,0,0,0
Felucca,33,1,0,0,0,0
Felucca,33,2,0,0,0,0
Felucca,33,3,0,0,0,1
Felucca,33,4,0,0,0,5
Felucca,33,5,0,0,0,6
Felucca,33,6,0,0,0,0
Felucca,33,8,210400,2,2104002,15
Felucca,33,9,210400,2,2104002,5
Felucca,33,10,210400,1,2104001,0
Felucca,33,11,210400,1,2104001,0
Felucca,33,12,0,0,0,0
Felucca,33,13,0,0,0,0
Felucca,33,14,0,0,0,0
Felucca,33,15,0,0,0,0
Felucca,33,16,0,0,0,0
Felucca,33,17,0,0,0,0
Felucca,33,18,0,0,0,0
Felucca,33,19,0,0,0,0
Felucca,33,20,0,0,0,0
Felucca,33,21,0,0,0,0
Felucca,33,22,0,0,0,0
Felucca,33,23,0,0,0,0
Felucca,33,24,0,0,0,0
Felucca,33,25,0,0,0,0
Felucca,33,26,0,0,0,0
Felucca,33,27,0,0,0,0
Felucca,33,28,0,0,0,9
Felucca,33,29,0,0,0,8
Felucca,33,30,0,0,0,0
Felucca,33,31,0,0,0,0
Felucca,33,32,0,0,0,0
Felucca,34,0,0,0,0,0
Felucca,34,1,0,0,0,0
Felucca,34,2,0,0,0,0
Felucca,34,3,0,0,0,0
Felucca,34,4,0,0,0,0
Felucca,34,5,0,0,0,0
Felucca,34,6,0,0,0,0
Felucca,34,7,210400,2,2104002,4
Felucca,34,10,210400,2,2104002,8
Felucca,34,12,0,3,2104003,1
Felucca,34,13,0,0,0,0
Felucca,34,14,0,0,0,0
Felucca,34,15,0,0,0,0
Felucca,34,16,0,0,0,0
Felucca,34,17,0,0,0,0
Felucca,34,18,0,0,0,0
Felucca,34,19,0,0,0,0
Felucca,34,20,0,0,0,0
Felucca,34,21,0,0,0,0
Felucca,34,22,0,0,0,0
Felucca,34,23,0,0,0,0
Felucca,34,24,0,0,0,11
Felucca,34,25,0,0,0,9
Felucca,34,26,0,0,0,8
Felucca,34,27,0,0,0,8
Felucca,34,28,0,0,0,9
Felucca,34,29,0,0,0,8
Felucca,34,30,0,0,0,6
Felucca,34,31,0,0,0,0
Felucca,34,32,0,0,0,0
Felucca,35,0,0,0,0,0
Felucca,35,1,0,0,0,0
Felucca,35,2,0,0,0,0
Felucca,35,3,0,0,0,0
Felucca,35,4,0,0,0,0
Felucca,35,5,0,0,0,0
Felucca,35,6,0,0,0,0
Felucca,35,8,210400,2,2104002,12
Felucca,35,9,210400,2,2104002,19
Felucca,35,10,210400,2,2104002,22
Felucca,35,11,210400,2,2104002,17
Felucca,35,12,0,0,0,0
Felucca,35,13,0,0,0,0
Felucca,35,14,0,0,0,0
Felucca,35,15,0,0,0,0
Felucca,35,16,0,0,0,0
Felucca,35,17,0,0,0,0
Felucca,35,18,0,0,0,0
Felucca,35,19,0,0,0,0
Felucca,35,20,0,0,0,0
Felucca,35,21,0,0,0,0
Felucca,35,22,0,0,0,0
Felucca,35,23,0,0,0,0
Felucca,35,24,0,0,0,10
Felucca,35,25,0,0,0,14
Felucca,35,26,0,0,0,13
Felucca,35,27,0,0,0,17
Felucca,35,28,0,0,0,6
Felucca,35,29,0,0,0,7
Felucca,35,30,0,0,0,6
Felucca,35,31,0,0,0,2
Felucca,35,32,0,0,0,0
Felucca,36,0,0,0,0,0
Felucca,36,1,0,0,0,0
Felucca,36,2,0,0,0,0
Felucca,36,3,0,0,0,0
Felucca,36,4,0,0,0,0
Felucca,36,5,0,0,0,0
Felucca,36,6,0,0,0,0
Felucca,36,7,210400,1,2104001,0
Felucca,36,8,210400,2,2104002,5
Felucca,36,9,210400,2,2104002,10
Felucca,36,10,210400,2,2104002,11
Felucca,36,11,210400,2,2104002,12
Felucca,36,12,0,0,0,0
Felucca,36,13,0,0,0,0
Felucca,36,14,0,0,0,0
Felucca,36,15,0,0,0,0
Felucca,36,16,0,0,0,0
Felucca,36,17,0,0,0,0
Felucca,36,18,0,0,0,0
Felucca,36,19,0,0,0,0
Felucca,36,20,0,0,0,0
Felucca,36,21,0,0,0,0
Felucca,36,22,0,0,0,0
Felucca,36,23,0,0,0,0
Felucca,36,24,0,0,0,0
Felucca,36,25,0,0,0,2
Felucca,36,26,0,0,0,13
Felucca,36,27,0,0,0,6
Felucca,36,28,0,0,0,2
Felucca,36,29,0,0,0,5
Felucca,36,30,0,0,0,2
Felucca,36,31,0,0,0,0
Felucca,36,32,0,0,0,0
Felucca,37,0,0,0,0,0
Felucca,37,1,0,0,0,0
Felucca,37,2,0,0,0,0
Felucca,37,3,0,0,0,0
Felucca,37,4,0,0,0,0
Felucca,37,5,0,0,0,0
Felucca,37,6,0,0,0,0
Felucca,37,7,0,0,0,0
Felucca,37,8,0,0,0,0
Felucca,37,9,0,0,0,0
Felucca,37,10,0,0,0,0
Felucca,37,11,0,0,0,0
Felucca,37,12,0,0,0,0
Felucca,37,13,0,0,0,0
Felucca,37,14,0,0,0,0
Felucca,37,15,0,0,0,0
Felucca,37,16,0,0,0,0
Felucca,37,17,0,0,0,0
Felucca,37,18,0,0,0,0
Felucca,37,19,0,0,0,0
Felucca,37,20,0,0,0,0
Felucca,37,21,0,0,0,0
Felucca,37,22,0,0,0,0
Felucca,37,23,0,0,0,0
Felucca,37,24,0,0,0,0
Felucca,37,25,0,0,0,0
Felucca,37,26,0,0,0,0
Felucca,37,27,0,0,0,6
Felucca,37,28,0,0,0,8
Felucca,37,29,0,0,0,10
Felucca,37,30,0,0,0,2
Felucca,37,31,0,0,0,0
Felucca,37,32,0,0,0,0
Felucca,38,0,0,0,0,0
Felucca,38,1,0,0,0,0
Felucca,38,2,0,0,0,0
Felucca,38,3,0,0,0,0
Felucca,38,4,0,0,0,0
Felucca,38,5,0,0,0,0
Felucca,38,6,0,0,0,0
Felucca,38,7,0,0,0,0
Felucca,38,8,0,0,0,0
Felucca,38,9,0,0,0,0
Felucca,38,10,0,0,0,0
Felucca,38,11,0,0,0,0
Felucca,38,12,0,0,0,0
Felucca,38,13,0,0,0,0
Felucca,38,14,0,0,0,0
Felucca,38,15,0,0,0,0
Felucca,38,16,0,0,0,0
Felucca,38,17,0,0,0,0
Felucca,38,18,0,0,0,0
Felucca,38,19,0,0,0,0
Felucca,38,20,0,0,0,0
Felucca,38,21,0,0,0,0
Felucca,38,22,0,0,0,0
Felucca,38,23,0,0,0,0
Felucca,38,24,0,0,0,0
Felucca,38,25,0,0,0,0
Felucca,38,26,0,0,0,0
Felucca,38,27,0,0,0,0
Felucca,38,28,0,0,0,0
Felucca,38,29,0,0,0,0
Felucca,38,30,0,0,0,0
Felucca,38,31,0,0,0,0
Felucca,38,32,0,0,0,0
Felucca,39,0,0,0,0,0
Felucca,39,1,0,0,0,0
Felucca,39,2,0,0,0,0
Felucca,39,3,0,0,0,0
Felucca,39,4,0,0,0,0
Felucca,39,5,0,0,0,0
Felucca,39,6,0,0,0,0
Felucca,39,7,0,0,0,0
Felucca,39,8,0,0,0,0
Felucca,39,9,0,0,0,0
Felucca,39,10,0,0,0,0
Felucca,39,11,0,0,0,0
Felucca,39,12,0,0,0,0
Felucca,39,13,0,0,0,0
Felucca,39,14,0,0,0,0
Felucca,39,15,0,0,0,0
Felucca,39,16,0,0,0,0
Felucca,39,17,0,0,0,0
Felucca,39,18,0,0,0,0
Felucca,39,19,0,0,0,0
Felucca,39,20,0,0,0,0
Felucca,39,21,0,0,0,0
Felucca,39,22,0,0,0,0
Felucca,39,23,0,0,0,0
Felucca,39,24,0,0,0,0
Felucca,39,25,0,0,0,0
Felucca,39,26,0,0,0,0
Felucca,39,27,0,0,0,0
Felucca,39,28,0,0,0,0
Felucca,39,29,0,0,0,0
Felucca,39,30,0,0,0,0
Felucca,39,31,0,0,0,0
Felucca,39,32,0,0,0,0
Felucca,40,1,211200,1,2112001,0
Felucca,40,2,0,3,2112003,7
Felucca,40,3,0,0,0,1
Felucca,40,8,0,0,0,0
Felucca,40,9,0,0,0,0
Felucca,40,10,0,0,0,20
Felucca,40,11,0,0,0,15
Felucca,40,14,0,0,0,6
Felucca,40,15,0,0,0,3
Felucca,40,16,0,0,0,1
Felucca,40,17,0,0,0,0
Felucca,40,18,0,0,0,15
Felucca,40,19,0,0,0,2
Felucca,40,20,0,0,0,0
Felucca,40,21,0,0,0,0
Felucca,40,22,0,0,0,5
Felucca,40,23,0,0,0,2
Felucca,40,24,0,0,0,3
Felucca,40,25,0,0,0,8
Felucca,40,26,0,0,0,5
Felucca,40,27,0,0,0,17
Felucca,40,28,0,0,0,1
Felucca,40,29,0,0,0,12
Felucca,40,30,0,0,0,11
Felucca,40,32,0,0,0,0
Felucca,41,1,0,0,0,0
Felucca,41,2,0,3,2112003,4
Felucca,41,3,0,0,0,1
Felucca,41,8,0,0,0,0
Felucca,41,9,0,0,0,0
Felucca,41,11,0,0,0,10
Felucca,41,14,0,0,0,7
Felucca,41,16,0,0,0,1
Felucca,41,17,0,0,0,0
Felucca,41,18,0,0,0,2
Felucca,41,19,0,0,0,0
Felucca,41,20,0,0,0,1
Felucca,41,21,0,0,0,0
Felucca,41,22,0,0,0,0
Felucca,41,23,0,0,0,0
Felucca,41,24,0,0,0,4
Felucca,41,25,0,0,0,2
Felucca,41,26,0,0,0,10
Felucca,41,27,0,0,0,18
Felucca,41,28,0,0,0,15
Felucca,41,29,0,0,0,15
Felucca,41,30,0,0,0,17
Felucca,41,32,0,0,0,0
Felucca,42,2,0,0,0,21
Felucca,42,3,0,0,0,22
Felucca,42,12,0,0,0,17
Felucca,42,13,0,0,0,1
Felucca,42,16,0,0,0,2
Felucca,42,17,0,0,0,0
Felucca,42,18,0,0,0,14
Felucca,42,19,0,0,0,2
Felucca,42,20,0,0,0,10
Felucca,42,21,0,0,0,10
Felucca,42,22,0,0,0,7
Felucca,42,23,0,0,0,1
Felucca,42,25,0,0,0,8
Felucca,42,26,0,0,0,12
Felucca,42,27,0,0,0,16
Felucca,42,28,0,0,0,14
Felucca,42,29,0,0,0,16
Felucca,42,30,0,0,0,10
Felucca,42,31,0,0,0,16
Felucca,42,32,0,0,0,0
Felucca,43,2,0,0,0,31
Felucca,43,3,0,0,0,27
Felucca,43,12,0,0,0,1
Felucca,43,13,0,0,0,1
Felucca,43,16,0,0,0,2
Felucca,43,17,0,0,0,0
Felucca,43,18,0,0,0,7
Felucca,43,19,0,0,0,4
Felucca,43,20,0,0,0,12
Felucca,43,21,0,0,0,18
Felucca,43,22,0,0,0,20
Felucca,43,23,0,0,0,0
Felucca,43,24,0,0,0,3
Felucca,43,25,0,0,0,5
Felucca,43,26,0,0,0,15
Felucca,43,27,0,0,0,13
Felucca,43,28,0,0,0,10
Felucca,43,29,0,0,0,9
Felucca,43,30,0,0,0,21
Felucca,43,31,0,0,0,6
Felucca,43,32,0,0,0,0
Felucca,44,3,0,0,0,0
Felucca,44,12,0,0,0,1
Felucca,44,13,0,0,0,0
Felucca,44,16,0,0,0,1
Felucca,44,17,0,0,0,0
Felucca,44,18,0,0,0,1
Felucca,44,19,0,0,0,9
Felucca,44,20,0,0,0,14
Felucca,44,21,0,0,0,12
Felucca,44,22,0,0,0,7
Felucca,44,23,0,0,0,0
Felucca,44,26,0,0,0,11
Felucca,44,27,0,0,0,16
Felucca,44,28,0,0,0,15
Felucca,44,29,0,0,0,8
Felucca,44,30,0,0,0,12
Felucca,44,31,0,0,0,11
Felucca,44,32,0,0,0,0
Felucca,45,3,0,0,0,0
Felucca,45,12,0,0,0,5
Felucca,45,13,0,0,0,1
Felucca,45,16,0,0,0,1
Felucca,45,17,0,0,0,0
Felucca,45,18,0,0,0,8
Felucca,45,19,0,0,0,2
Felucca,45,20,0,0,0,9
Felucca,45,21,0,0,0,4
Felucca,45,22,0,0,0,1
Felucca,45,23,0,0,0,0
Felucca,45,26,0,0,0,10
Felucca,45,27,0,0,0,12
Felucca,45,28,0,0,0,18
Felucca,45,29,0,0,0,11
Felucca,45,30,0,0,0,14
Felucca,45,31,0,0,0,12
Felucca,45,32,0,0,0,0
Felucca,46,2,0,0,0,3
Felucca,46,3,0,0,0,1
Felucca,46,12,0,0,0,1
Felucca,46,13,0,0,0,2
Felucca,46,14,0,0,0,1
Felucca,46,15,0,0,0,1
Felucca,46,16,0,0,0,3
Felucca,46,17,0,0,0,0
Felucca,46,18,0,0,0,23
Felucca,46,19,0,0,0,1
Felucca,46,20,0,0,0,0
Felucca,46,21,0,0,0,0
Felucca,46,22,0,0,0,6
Felucca,46,23,0,0,0,2
Felucca,46,24,0,0,0,0
Felucca,46,25,0,0,0,7
Felucca,46,26,0,0,0,8
Felucca,46,27,0,0,0,9
Felucca,46,28,0,0,0,17
Felucca,46,29,0,0,0,14
Felucca,46,30,0,0,0,16
Felucca,46,31,0,0,0,15
Felucca,46,32,0,0,0,0
Felucca,47,2,0,0,0,5
Felucca,47,3,0,0,0,1
Felucca,47,12,0,0,0,5
Felucca,47,13,0,0,0,1
Felucca,47,14,0,0,0,1
Felucca,47,15,0,0,0,1
Felucca,47,16,0,0,0,1
Felucca,47,17,0,0,0,0
Felucca,47,18,0,0,0,15
Felucca,47,19,0,0,0,3
Felucca,47,20,0,0,0,0
Felucca,47,21,0,0,0,0
Felucca,47,22,0,0,0,6
Felucca,47,23,0,0,0,8
Felucca,47,24,0,0,0,0
Felucca,47,25,0,0,0,6
Felucca,47,26,0,0,0,3
Felucca,47,27,0,0,0,7
Felucca,47,28,0,0,0,14
Felucca,47,29,0,0,0,8
Felucca,47,30,0,0,0,15
Felucca,47,31,0,0,0,17
Felucca,47,32,0,0,0,0
Felucca,48,5,0,0,0,0
Felucca,48,6,0,0,0,0
Felucca,48,7,0,0,0,0
Felucca,48,8,0,0,0,0
Felucca,48,9,0,0,0,0
Felucca,48,10,0,0,0,0
Felucca,48,11,0,0,0,0
Felucca,48,12,0,0,0,0
Felucca,48,13,0,0,0,0
Felucca,48,14,0,0,0,0
Felucca,48,15,0,0,0,0
Felucca,48,16,0,0,0,0
Felucca,48,17,0,0,0,0
Felucca,48,22,0,0,0,3
Felucca,48,23,0,0,0,0
Felucca,48,24,0,0,0,0
Felucca,48,25,0,0,0,0
Felucca,48,26,0,0,0,0
Felucca,48,27,0,0,0,0
Felucca,48,28,0,0,0,0
Felucca,48,29,0,0,0,0
Felucca,48,30,0,0,0,0
Felucca,48,31,0,0,0,0
Felucca,48,32,0,0,0,0
Felucca,49,5,0,0,0,0
Felucca,49,6,0,0,0,0
Felucca,49,7,0,0,0,0
Felucca,49,8,0,0,0,0
Felucca,49,9,0,0,0,0
Felucca,49,10,0,0,0,0
Felucca,49,11,0,0,0,0
Felucca,49,12,0,0,0,3
Felucca,49,13,0,0,0,8
Felucca,49,14,0,0,0,0
Felucca,49,15,0,0,0,0
Felucca,49,16,0,0,0,0
Felucca,49,17,0,0,0,0
Felucca,49,22,0,0,0,2
Felucca,49,23,0,0,0,0
Felucca,49,24,0,0,0,0
Felucca,49,25,0,0,0,0
Felucca,49,26,0,0,0,0
Felucca,49,27,0,0,0,0
Felucca,49,28,0,0,0,0
Felucca,49,29,0,0,0,0
Felucca,49,30,0,0,0,0
Felucca,49,31,0,0,0,0
Felucca,49,32,0,0,0,0
Felucca,50,5,0,0,0,0
Felucca,50,8,0,0,0,0
Felucca,50,9,0,0,0,12
Felucca,50,10,0,0,0,1
Felucca,50,11,0,0,0,0
Felucca,50,12,0,0,0,2
Felucca,50,13,0,0,0,4
Felucca,50,14,0,0,0,0
Felucca,50,15,0,0,0,0
Felucca,50,16,0,0,0,0
Felucca,50,17,0,0,0,0
Felucca,50,22,0,0,0,0
Felucca,50,23,0,0,0,0
Felucca,50,24,0,0,0,0
Felucca,50,25,0,0,0,0
Felucca,50,26,0,0,0,0
Felucca,50,27,0,0,0,0
Felucca,50,28,0,0,0,0
Felucca,50,29,0,0,0,0
Felucca,50,30,0,0,0,0
Felucca,50,31,0,0,0,0
Felucca,50,32,0,0,0,0
Felucca,51,2,0,0,0,0
Felucca,51,3,0,0,0,0
Felucca,51,4,0,0,0,0
Felucca,51,5,0,0,0,0
Felucca,51,8,0,0,0,0
Felucca,51,9,0,0,0,0
Felucca,51,10,0,0,0,0
Felucca,51,11,0,0,0,0
Felucca,51,12,0,0,0,0
Felucca,51,13,0,0,0,0
Felucca,51,14,0,0,0,0
Felucca,51,15,0,0,0,0
Felucca,51,16,0,0,0,0
Felucca,51,17,0,0,0,0
Felucca,51,18,0,0,0,0
Felucca,51,19,0,0,0,0
Felucca,51,20,0,0,0,0
Felucca,51,21,0,0,0,0
Felucca,51,22,0,0,0,0
Felucca,51,23,0,0,0,0
Felucca,51,24,0,0,0,0
Felucca,51,25,0,0,0,0
Felucca,51,26,0,0,0,0
Felucca,51,27,0,0,0,0
Felucca,51,28,0,0,0,0
Felucca,51,29,0,0,0,0
Felucca,51,30,0,0,0,0
Felucca,51,31,0,0,0,0
Felucca,51,32,0,0,0,0
Felucca,52,0,0,0,0,0
Felucca,52,1,0,0,0,0
Felucca,52,2,0,0,0,0
Felucca,52,3,0,0,0,0
Felucca,52,4,0,0,0,0
Felucca,52,5,0,0,0,0
Felucca,52,6,0,0,0,0
Felucca,52,7,0,0,0,0
Felucca,52,8,0,0,0,0
Felucca,52,9,0,0,0,0
Felucca,52,10,0,0,0,0
Felucca,52,11,0,0,0,0
Felucca,52,12,0,0,0,0
Felucca,52,13,0,0,0,0
Felucca,52,14,0,0,0,0
Felucca,52,15,0,0,0,0
Felucca,52,16,0,0,0,1
Felucca,52,17,0,0,0,3
Felucca,52,18,0,0,0,0
Felucca,52,19,0,0,0,0
Felucca,52,20,0,0,0,0
Felucca,52,21,0,0,0,0
Felucca,52,22,0,0,0,0
Felucca,52,23,0,0,0,0
Felucca,52,24,0,0,0,0
Felucca,52,25,0,0,0,0
Felucca,52,26,0,0,0,0
Felucca,52,27,0,0,0,0
Felucca,52,28,0,0,0,0
Felucca,52,29,0,0,0,0
Felucca,52,30,0,0,0,0
Felucca,52,31,0,0,0,0
Felucca,52,32,0,0,0,0
Felucca,53,0,0,0,0,0
Felucca,53,1,0,0,0,0
Felucca,53,2,0,0,0,0
Felucca,53,3,0,0,0,0
Felucca,53,4,0,0,0,0
Felucca,53,5,0,0,0,0
Felucca,53,6,0,0,0,0
Felucca,53,7,0,0,0,0
Felucca,53,8,0,0,0,0
Felucca,53,9,0,0,0,0
Felucca,53,10,0,0,0,0
Felucca,53,11,0,0,0,0
Felucca,53,12,0,0,0,0
Felucca,53,13,0,0,0,0
Felucca,53,14,0,0,0,0
Felucca,53,15,0,0,0,0
Felucca,53,16,0,0,0,2
Felucca,53,17,0,0,0,2
Felucca,53,18,0,0,0,0
Felucca,53,19,0,0,0,0
Felucca,53,20,0,0,0,0
Felucca,53,21,0,0,0,0
Felucca,53,22,0,0,0,0
Felucca,53,23,0,0,0,0
Felucca,53,24,0,0,0,0
Felucca,53,25,0,0,0,0
Felucca,53,26,0,0,0,0
Felucca,53,27,0,0,0,0
Felucca,53,28,0,0,0,0
Felucca,53,29,0,0,0,0
Felucca,53,30,0,0,0,0
Felucca,53,31,0,0,0,0
Felucca,53,32,0,0,0,0
Felucca,54,0,0,0,0,0
Felucca,54,1,0,0,0,0
Felucca,54,4,0,0,0,0
Felucca,54,5,0,0,0,0
Felucca,54,6,0,0,0,0
Felucca,54,7,0,0,0,0
Felucca,54,8,0,0,0,0
Felucca,54,9,0,0,0,0
Felucca,54,10,0,0,0,0
Felucca,54,11,0,0,0,0
Felucca,54,12,0,0,0,0
Felucca,54,13,0,0,0,0
Felucca,54,14,0,0,0,29
Felucca,54,15,0,0,0,13
Felucca,54,16,0,0,0,0
Felucca,54,17,0,0,0,0
Felucca,54,18,0,0,0,0
Felucca,54,19,0,0,0,0
Felucca,54,20,0,0,0,0
Felucca,54,21,0,0,0,0
Felucca,54,22,0,0,0,0
Felucca,54,23,0,0,0,0
