MapName,ChunkX,ChunkY,CenterX,CenterY,RegionCode,OreCap,WoodCap,FishCap,FarmCap,TanCap
Felucca,22,16,2880,2112,0,200,430,2000,0,430
Felucca,22,17,2880,2240,0,200,1320,2000,0,1320
Felucca,22,18,2880,2368,0,0,132,4000,0,132
Felucca,22,19,2880,2496,0,0,0,4000,0,0
Felucca,22,20,2880,2624,0,0,0,4000,0,0
Felucca,22,21,2880,2752,0,0,0,4000,0,0
Felucca,22,22,2880,2880,0,0,0,4000,0,0
Felucca,22,23,2880,3008,0,0,0,4000,0,0
Felucca,22,24,2880,3136,0,0,0,4000,0,0
Felucca,22,25,2880,3264,0,0,0,4000,0,0
Felucca,22,26,2880,3392,211100,2890,124,2000,0,124
Felucca,22,27,2880,3520,0,200,2374,1000,0,2374
Felucca,22,28,2880,3648,0,0,0,4000,0,0
Felucca,22,29,2880,3776,0,0,0,4000,0,0
Felucca,22,30,2880,3904,0,0,0,4000,0,0
Felucca,22,31,2880,4032,0,0,0,4000,0,0
Felucca,23,5,3008,704,210700,200,243,1000,0,243
Felucca,23,6,3008,832,210700,200,19,2000,0,19
Felucca,23,7,3008,960,210700,200,3,2000,0,3
Felucca,23,26,3008,3392,211100,4125,78,0,0,78
Felucca,23,27,3008,3520,0,1345,818,1000,0,818
Felucca,23,28,3008,3648,0,200,1266,2000,0,1266
Felucca,23,29,3008,3776,0,0,0,4000,0,0
Felucca,23,30,3008,3904,0,0,0,4000,0,0
Felucca,23,31,3008,4032,0,0,0,4000,0,0
Felucca,24,27,3136,3520,0,0,0,2000,0,0
Felucca,24,28,3136,3648,0,0,2,4000,0,2
Felucca,24,29,3136,3776,0,0,0,4000,0,0
Felucca,24,30,3136,3904,0,0,0,4000,0,0
Felucca,24,31,3136,4032,0,0,0,4000,0,0
Felucca,25,27,3264,3520,0,0,0,4000,0,0
Felucca,25,28,3264,3648,0,0,0,4000,0,0
Felucca,25,29,3264,3776,0,0,0,4000,0,0
Felucca,25,30,3264,3904,0,0,0,4000,0,0
Felucca,25,31,3264,4032,0,0,0,4000,0,0
Felucca,26,27,3392,3520,0,0,0,4000,0,0
Felucca,26,28,3392,3648,0,0,0,4000,0,0
Felucca,26,29,3392,3776,0,0,0,4000,0,0
Felucca,26,30,3392,3904,0,0,0,4000,0,0
Felucca,26,31,3392,4032,0,0,0,4000,0,0
Felucca,27,27,3520,3520,0,0,0,4000,0,0
Felucca,27,28,3520,3648,0,0,0,4000,0,0
Felucca,27,29,3520,3776,0,0,0,4000,0,0
Felucca,27,30,3520,3904,0,0,0,4000,0,0
Felucca,27,31,3520,4032,0,0,0,4000,0,0
Felucca,28,16,3648,2112,210200,200,251,1000,0,251
Felucca,28,17,3648,2240,210200,1215,3,2000,0,3
Felucca,28,19,3648,2496,211000,0,287,0,0,287
Felucca,28,20,3648,2624,211000,200,156,1000,0,156
Felucca,28,27,3648,3520,0,0,0,4000,0,0
Felucca,28,28,3648,3648,0,0,0,4000,0,0
Felucca,28,29,3648,3776,0,0,0,4000,0,0
Felucca,28,30,3648,3904,0,0,0,4000,0,0
Felucca,28,31,3648,4032,0,0,0,4000,0,0
Felucca,29,16,3776,2112,210200,200,10,2000,0,10
Felucca,29,17,3776,2240,210200,200,32,2000,0,32
Felucca,29,27,3776,3520,0,0,0,4000,0,0
Felucca,29,28,3776,3648,0,0,0,4000,0,0
Felucca,29,29,3776,3776,0,0,0,4000,0,0
Felucca,29,30,3776,3904,0,0,0,4000,0,0
Felucca,29,31,3776,4032,0,0,0,4000,0,0
Felucca,30,27,3904,3520,0,0,0,4000,0,0
Felucca,30,28,3904,3648,0,0,0,4000,0,0
Felucca,30,29,3904,3776,0,0,0,4000,0,0
Felucca,30,30,3904,3904,0,0,0,4000,0,0
Felucca,30,31,3904,4032,0,0,0,4000,0,0
Felucca,31,27,4032,3520,0,0,0,4000,0,0
Felucca,31,28,4032,3648,0,0,0,4000,0,0
Felucca,31,29,4032,3776,0,0,0,4000,0,0
Felucca,31,30,4032,3904,0,0,0,4000,0,0
Felucca,31,31,4032,4032,0,0,0,4000,0,0
Felucca,32,27,4160,3520,0,0,0,4000,0,0
Felucca,32,28,4160,3648,0,200,1402,2000,0,1402
Felucca,32,29,4160,3776,0,200,980,2000,0,980
Felucca,32,30,4160,3904,0,0,0,4000,0,0
Felucca,32,31,4160,4032,0,0,0,4000,0,0
Felucca,33,7,4288,960,210400,200,156,1000,0,156
Felucca,33,8,4288,1088,210400,200,376,1000,0,376
Felucca,33,9,4288,1216,210400,200,75,2000,0,75
Felucca,33,10,4288,1344,210400,0,0,4000,0,0
Felucca,33,11,4288,1472,210400,0,0,4000,0,0
Felucca,33,27,4288,3520,0,0,0,4000,0,0
Felucca,33,28,4288,3648,0,6305,1560,2000,0,1560
Felucca,33,29,4288,3776,0,18405,1606,2000,0,1606
Felucca,33,30,4288,3904,0,0,0,4000,0,0
Felucca,33,31,4288,4032,0,0,0,4000,0,0
Felucca,34,7,4416,960,210400,200,141,2000,0,141
Felucca,34,8,4416,1088,210400,200,159,0,0,159
Felucca,34,9,4416,1216,210400,200,365,1000,0,365
Felucca,34,10,4416,1344,210400,200,277,2000,0,277
Felucca,34,11,4416,1472,210400,200,145,2000,0,145
Felucca,34,27,4416,3520,0,200,1440,2000,0,1440
Felucca,34,28,4416,3648,0,200,3176,2000,0,3176
Felucca,34,29,4416,3776,0,1840,3676,2000,0,3676
Felucca,34,30,4416,3904,0,200,988,2000,0,988
Felucca,34,31,4416,4032,0,200,0,4000,0,0
Felucca,35,7,4544,960,210400,200,375,1000,0,375
Felucca,35,8,4544,1088,210400,200,324,1000,0,324
Felucca,35,9,4544,1216,210400,200,418,1000,0,418
Felucca,35,10,4544,1344,210400,1450,531,0,0,531
Felucca,35,11,4544,1472,210400,260,422,1000,0,422
Felucca,35,27,4544,3520,0,470,4562,1000,0,4562
Felucca,35,28,4544,3648,0,520,4746,1000,0,4746
Felucca,35,29,4544,3776,0,13405,2298,1000,0,2298
Felucca,35,30,4544,3904,0,3150,3488,1000,0,3488
Felucca,35,31,4544,4032,0,200,48,4000,0,48
Felucca,36,7,4672,960,210400,0,0,4000,0,0
Felucca,36,8,4672,1088,210400,200,134,2000,0,134
Felucca,36,9,4672,1216,210400,200,255,1000,0,255
Felucca,36,10,4672,1344,210400,200,126,2000,0,126
Felucca,36,11,4672,1472,210400,200,127,2000,0,127
Felucca,36,27,4672,3520,0,1545,4432,0,0,4432
Felucca,36,28,4672,3648,0,1660,5042,0,0,5042
Felucca,36,29,4672,3776,0,44055,1600,0,0,1600
Felucca,36,30,4672,3904,0,200,1482,2000,0,1482
Felucca,36,31,4672,4032,0,0,0,4000,0,0
Felucca,37,27,4800,3520,0,11430,944,2000,0,944
Felucca,37,28,4800,3648,0,45625,942,1000,0,942
Felucca,37,29,4800,3776,0,17400,888,2000,0,888
Felucca,37,30,4800,3904,0,0,116,2000,0,116
Felucca,37,31,4800,4032,0,0,0,4000,0,0
Felucca,38,27,4928,3520,0,0,0,4000,0,0
Felucca,38,28,4928,3648,0,0,0,4000,0,0
Felucca,38,29,4928,3776,0,0,0,4000,0,0
Felucca,38,30,4928,3904,0,0,0,4000,0,0
Felucca,38,31,4928,4032,0,0,0,4000,0,0
Felucca,39,27,5056,3520,0,0,0,4000,0,0
Felucca,39,28,5056,3648,0,0,0,4000,0,0
Felucca,39,29,5056,3776,0,0,0,4000,0,0
Felucca,39,30,5056,3904,0,0,0,4000,0,0
Felucca,39,31,5056,4032,0,0,0,4000,0,0
Felucca,40,0,5184,64,211200,38815,31,0,0,31
Felucca,40,1,5184,192,211200,36735,0,0,0,0
Felucca,40,27,5184,3520,0,31045,596,0,0,596
Felucca,40,28,5184,3648,0,29390,1842,0,0,1842
Felucca,40,29,5184,3776,0,17570,1308,1000,0,1308
Felucca,40,30,5184,3904,0,28845,1124,0,0,1124
Felucca,40,31,5184,4032,211300,27405,424,1000,0,424
Felucca,41,0,5312,64,211200,37660,25,0,0,25
Felucca,41,27,5312,3520,0,3895,962,0,0,962
Felucca,41,28,5312,3648,0,3980,1260,0,0,1260
Felucca,41,29,5312,3776,0,1050,2002,0,0,2002
Felucca,41,30,5312,3904,0,6050,1486,0,0,1486
Felucca,41,31,5312,4032,211300,18315,192,0,0,192
Felucca,42,27,5440,3520,0,8590,3886,0,0,3886
Felucca,42,28,5440,3648,0,0,5182,0,0,5182
Felucca,42,29,5440,3776,0,0,5164,0,0,5164
Felucca,42,30,5440,3904,0,3460,3384,0,0,3384
Felucca,42,31,5440,4032,0,16170,2408,0,0,2408
Felucca,43,27,5568,3520,0,11975,4862,0,0,4862
Felucca,43,28,5568,3648,0,0,4920,0,0,4920
Felucca,43,29,5568,3776,0,0,5698,0,0,5698
Felucca,43,30,5568,3904,0,1665,3810,0,0,3810
Felucca,43,31,5568,4032,0,13010,4022,0,0,4022
Felucca,44,24,5696,3136,211400,0,566,0,0,566
Felucca,44,25,5696,3264,211400,0,693,0,0,693
Felucca,44,27,5696,3520,0,2615,4472,0,0,4472
Felucca,44,28,5696,3648,0,2345,2640,0,0,2640
Felucca,44,29,5696,3776,0,3295,3128,0,0,3128
Felucca,44,30,5696,3904,0,40,2844,0,0,2844
Felucca,44,31,5696,4032,0,8070,2418,0,0,2418
Felucca,45,24,5824,3136,211400,0,116,2000,0,116
Felucca,45,25,5824,3264,211400,0,442,1000,0,442
Felucca,45,27,5824,3520,0,770,3732,0,0,3732
Felucca,45,28,5824,3648,0,1850,2506,0,0,2506
Felucca,45,29,5824,3776,0,3720,1802,0,0,1802
Felucca,45,30,5824,3904,0,6170,1348,0,0,1348
Felucca,45,31,5824,4032,0,11125,1626,0,0,1626
Felucca,46,27,5952,3520,0,0,2196,0,0,2196
Felucca,46,28,5952,3648,0,2730,2456,0,0,2456
Felucca,46,29,5952,3776,0,1200,1190,0,0,1190
Felucca,46,30,5952,3904,0,3950,1806,0,0,1806
Felucca,46,31,5952,4032,0,13170,2056,0,0,2056
Felucca,47,27,6080,3520,0,22085,1534,0,0,1534
Felucca,47,28,6080,3648,0,26195,1158,0,0,1158
Felucca,47,29,6080,3776,0,28415,676,0,0,676
Felucca,47,30,6080,3904,0,18370,904,0,0,904
Felucca,47,31,6080,4032,0,21190,732,0,0,732
Felucca,54,2,6976,320,0,0,696,0,0,696
Felucca,54,3,6976,448,0,0,560,0,0,560
Felucca,54,5,6976,704,0,8240,0,0,0,0
Felucca,54,7,6976,960,0,16495,92,0,0,92
Felucca,54,8,6976,1088,0,26040,76,0,0,76
Felucca,54,11,6976,1472,0,0,0,4000,0,0
Felucca,54,12,6976,1600,0,0,0,4000,0,0
Felucca,54,14,6976,1856,0,200,804,1000,0,804
Felucca,55,2,7104,320,0,0,622,0,0,622
Felucca,55,3,7104,448,0,0,618,0,0,618
Felucca,55,8,7104,1088,0,20680,22,0,0,22
Felucca,55,11,7104,1472,0,0,0,2000,0,0
Felucca,55,12,7104,1600,0,0,0,2000,0,0
Felucca,55,14,7104,1856,0,200,972,1000,0,972
Trammel,0,0,64,64,0,0,0,4000,0,0
Trammel,0,1,64,192,0,0,0,4000,0,0
Trammel,0,2,64,320,0,0,0,4000,0,0
Trammel,0,3,64,448,0,0,0,4000,0,0
Trammel,0,4,64,576,0,0,0,4000,0,0
Trammel,0,5,64,704,0,0,0,4000,0,0
Trammel,0,6,64,832,0,0,0,4000,0,0
Trammel,0,7,64,960,0,0,0,4000,0,0
Trammel,0,8,64,1088,0,0,0,4000,0,0
Trammel,0,9,64,1216,0,0,0,4000,0,0
Trammel,0,10,64,1344,0,0,44,4000,0,44
Trammel,0,11,64,1472,0,200,36,4000,0,36
Trammel,0,12,64,1600,0,0,0,4000,0,0
Trammel,0,13,64,1728,0,0,0,4000,0,0
Trammel,0,14,64,1856,0,0,0,4000,0,0
Trammel,0,15,64,1984,0,0,0,4000,0,0
Trammel,0,16,64,2112,0,0,0,4000,0,0
Trammel,0,17,64,2240,0,0,0,4000,0,0
Trammel,0,18,64,2368,0,0,0,4000,0,0
Trammel,0,19,64,2496,0,0,0,4000,0,0
Trammel,0,20,64,2624,0,0,0,4000,0,0
Trammel,0,21,64,2752,0,0,0,4000,0,0
Trammel,0,22,64,2880,0,0,0,4000,0,0
Trammel,0,23,64,3008,0,0,0,4000,0,0
Trammel,0,24,64,3136,0,0,0,4000,0,0
Trammel,0,25,64,3264,0,0,0,4000,0,0
Trammel,0,26,64,3392,0,0,0,4000,0,0
Trammel,0,27,64,3520,0,0,0,4000,0,0
Trammel,0,28,64,3648,0,0,0,4000,0,0
Trammel,0,29,64,3776,0,0,0,4000,0,0
Trammel,0,30,64,3904,0,0,0,4000,0,0
Trammel,0,31,64,4032,0,0,0,4000,0,0
Trammel,1,0,192,64,0,0,0,4000,0,0
Trammel,1,1,192,192,0,0,0,4000,0,0
Trammel,1,2,192,320,0,0,0,4000,0,0
Trammel,1,3,192,448,0,0,0,4000,0,0
Trammel,1,4,192,576,0,0,0,4000,0,0
Trammel,1,5,192,704,111500,200,37,2000,0,37
Trammel,1,6,192,832,111500,200,47,2000,0,47
Trammel,1,7,192,960,111500,0,2,4000,0,2
Trammel,1,8,192,1088,111500,0,3,4000,0,3
Trammel,1,9,192,1216,111500,0,0,4000,0,0
Trammel,1,10,192,1344,0,200,1552,2000,0,1552
Trammel,1,11,192,1472,0,200,1834,1000,0,1834
Trammel,1,12,192,1600,0,0,0,4000,0,0
Trammel,1,13,192,1728,0,0,0,4000,0,0
Trammel,1,14,192,1856,0,0,0,4000,0,0
Trammel,1,15,192,1984,0,0,0,4000,0,0
Trammel,1,16,192,2112,0,0,0,4000,0,0
Trammel,1,17,192,2240,0,0,0,4000,0,0
Trammel,1,18,192,2368,0,0,0,4000,0,0
Trammel,1,19,192,2496,0,0,0,4000,0,0
Trammel,1,20,192,2624,0,0,0,4000,0,0
Trammel,1,21,192,2752,0,0,0,4000,0,0
Trammel,1,22,192,2880,0,0,0,4000,0,0
Trammel,1,23,192,3008,0,0,0,4000,0,0
Trammel,1,24,192,3136,0,0,0,4000,0,0
Trammel,1,25,192,3264,0,0,0,4000,0,0
Trammel,1,26,192,3392,0,0,0,4000,0,0
Trammel,1,27,192,3520,0,0,0,4000,0,0
Trammel,1,28,192,3648,0,0,0,4000,0,0
Trammel,1,29,192,3776,0,0,0,4000,0,0
Trammel,1,30,192,3904,0,0,0,4000,0,0
Trammel,1,31,192,4032,0,0,0,4000,0,0
Trammel,2,0,320,64,0,0,0,4000,0,0
Trammel,2,1,320,192,0,0,0,4000,0,0
Trammel,2,2,320,320,0,0,0,4000,0,0
Trammel,2,3,320,448,0,0,0,4000,0,0
Trammel,2,4,320,576,0,0,0,4000,0,0
Trammel,2,5,320,704,111500,200,47,2000,0,47
Trammel,2,6,320,832,111500,200,123,1000,0,123
Trammel,2,7,320,960,111500,200,210,1000,0,210
Trammel,2,8,320,1088,111500,200,193,2000,0,193
Trammel,2,9,320,1216,111500,200,246,2000,0,246
Trammel,2,10,320,1344,0,21575,1504,1000,0,1504
Trammel,2,11,320,1472,0,47855,618,1000,0,618
Trammel,2,12,320,1600,0,1560,452,2000,0,452
Trammel,2,13,320,1728,0,0,0,4000,0,0
Trammel,2,14,320,1856,0,0,0,4000,0,0
Trammel,2,15,320,1984,0,0,0,4000,0,0
Trammel,2,16,320,2112,0,0,0,4000,0,0
Trammel,2,17,320,2240,0,0,0,4000,0,0
Trammel,2,18,320,2368,0,0,0,4000,0,0
Trammel,2,19,320,2496,0,0,0,4000,0,0
Trammel,2,20,320,2624,0,0,0,4000,0,0
Trammel,2,21,320,2752,0,0,0,4000,0,0
Trammel,2,22,320,2880,0,0,0,4000,0,0
Trammel,2,23,320,3008,0,0,0,4000,0,0
Trammel,2,24,320,3136,0,0,0,4000,0,0
Trammel,2,25,320,3264,0,0,0,4000,0,0
Trammel,2,26,320,3392,0,0,0,4000,0,0
Trammel,2,27,320,3520,0,0,0,4000,0,0
Trammel,2,28,320,3648,0,0,0,4000,0,0
Trammel,2,29,320,3776,0,0,0,4000,0,0
Trammel,2,30,320,3904,0,0,0,4000,0,0
Trammel,2,31,320,4032,0,0,0,4000,0,0
Trammel,3,0,448,64,0,0,0,4000,0,0
Trammel,3,1,448,192,0,0,0,4000,0,0
Trammel,3,2,448,320,0,0,0,4000,0,0
Trammel,3,3,448,448,0,0,0,4000,0,0
Trammel,3,4,448,576,0,0,0,4000,0,0
Trammel,3,5,448,704,111500,0,0,4000,0,0
Trammel,3,6,448,832,111500,200,167,2000,0,167
Trammel,3,7,448,960,111500,0,369,1000,0,369
Trammel,3,8,448,1088,111502,200,345,2000,0,345
Trammel,3,9,448,1216,111500,200,382,1000,0,382
Trammel,3,10,448,1344,0,6670,2160,1000,0,2160
Trammel,3,11,448,1472,0,68685,308,0,0,308
Trammel,3,12,448,1600,0,22010,2166,0,0,2166
Trammel,3,13,448,1728,0,200,822,2000,0,822
Trammel,3,14,448,1856,0,0,0,4000,0,0
Trammel,3,15,448,1984,0,1335,124,2000,0,124
Trammel,3,16,448,2112,0,200,384,2000,0,384
Trammel,3,17,448,2240,0,0,0,4000,0,0
Trammel,3,18,448,2368,0,0,0,4000,0,0
Trammel,3,19,448,2496,0,0,0,4000,0,0
Trammel,3,20,448,2624,0,0,0,4000,0,0
Trammel,3,21,448,2752,0,0,0,4000,0,0
Trammel,3,22,448,2880,0,0,0,4000,0,0
Trammel,3,23,448,3008,0,0,0,4000,0,0
Trammel,3,24,448,3136,0,0,0,4000,0,0
Trammel,3,25,448,3264,0,0,0,4000,0,0
Trammel,3,26,448,3392,0,0,0,4000,0,0
Trammel,3,27,448,3520,0,0,0,4000,0,0
Trammel,3,28,448,3648,0,0,0,4000,0,0
Trammel,3,29,448,3776,0,0,0,4000,0,0
Trammel,3,30,448,3904,0,0,0,4000,0,0
Trammel,3,31,448,4032,0,0,0,4000,0,0
Trammel,4,0,576,64,0,0,0,4000,0,0
Trammel,4,1,576,192,0,0,0,4000,0,0
Trammel,4,2,576,320,0,0,0,4000,0,0
Trammel,4,3,576,448,0,0,0,4000,0,0
Trammel,4,4,576,576,0,0,0,4000,0,0
Trammel,4,5,576,704,111500,200,2,4000,0,2
Trammel,4,6,576,832,111500,200,120,1000,0,120
Trammel,4,7,576,960,111500,0,297,0,0,297
Trammel,4,8,576,1088,111502,0,742,0,0,742
Trammel,4,9,576,1216,111501,0,826,0,0,826
Trammel,4,10,576,1344,0,200,2472,1000,0,2472
Trammel,4,11,576,1472,0,22595,2218,0,0,2218
Trammel,4,12,576,1600,0,53570,928,0,0,928
Trammel,4,13,576,1728,0,200,1408,2000,0,1408
Trammel,4,14,576,1856,0,0,0,4000,0,0
Trammel,4,15,576,1984,0,20,0,4000,0,0
Trammel,4,16,576,2112,111105,675,289,1000,0,289
Trammel,4,17,576,2240,111100,200,117,1000,0,117
Trammel,4,18,576,2368,0,0,0,4000,0,0
Trammel,4,19,576,2496,0,0,0,4000,0,0
Trammel,4,20,576,2624,0,0,0,4000,0,0
Trammel,4,21,576,2752,0,0,0,4000,0,0
Trammel,4,22,576,2880,0,0,0,4000,0,0
Trammel,4,23,576,3008,0,0,0,4000,0,0
Trammel,4,24,576,3136,0,0,0,4000,0,0
Trammel,4,25,576,3264,0,0,0,4000,0,0
Trammel,4,26,576,3392,0,0,0,4000,0,0
Trammel,4,27,576,3520,0,0,0,4000,0,0
Trammel,4,28,576,3648,0,0,0,4000,0,0
Trammel,4,29,576,3776,0,0,0,4000,0,0
Trammel,4,30,576,3904,0,0,0,4000,0,0
Trammel,4,31,576,4032,0,0,0,4000,0,0
Trammel,5,0,704,64,0,0,0,4000,0,0
Trammel,5,1,704,192,0,0,0,4000,0,0
Trammel,5,2,704,320,0,0,0,4000,0,0
Trammel,5,3,704,448,0,0,0,4000,0,0
Trammel,5,4,704,576,0,200,168,2000,0,168
Trammel,5,5,704,704,111500,200,244,1000,0,244
Trammel,5,6,704,832,111504,0,296,0,0,296
Trammel,5,7,704,960,111500,0,292,0,0,292
Trammel,5,8,704,1088,111500,0,741,0,0,741
Trammel,5,9,704,1216,111500,0,861,0,0,861
Trammel,5,10,704,1344,0,0,2468,0,0,2468
Trammel,5,11,704,1472,0,160,2880,0,0,2880
Trammel,5,12,704,1600,0,65075,592,0,0,592
Trammel,5,13,704,1728,0,12795,1138,2000,0,1138
Trammel,5,14,704,1856,0,200,1038,1000,0,1038
Trammel,5,15,704,1984,0,200,494,2000,0,494
Trammel,5,16,704,2112,0,200,1148,1000,0,1148
Trammel,5,17,704,2240,0,200,660,2000,0,660
Trammel,5,18,704,2368,0,200,150,2000,0,150
Trammel,5,19,704,2496,0,0,0,4000,0,0
Trammel,5,20,704,2624,0,0,0,4000,0,0
Trammel,5,21,704,2752,0,0,0,4000,0,0
Trammel,5,22,704,2880,0,0,0,4000,0,0
Trammel,5,23,704,3008,0,0,0,4000,0,0
Trammel,5,24,704,3136,0,0,0,4000,0,0
Trammel,5,25,704,3264,0,0,0,4000,0,0
Trammel,5,26,704,3392,110400,0,0,4000,0,0
Trammel,5,27,704,3520,110400,0,0,4000,0,0
Trammel,5,28,704,3648,110400,0,0,4000,0,0
Trammel,5,29,704,3776,110400,0,0,4000,0,0
Trammel,5,30,704,3904,110400,0,0,4000,0,0
Trammel,5,31,704,4032,110400,0,0,4000,0,0
Trammel,6,13,832,1728,0,4495,2566,1000,0,2566
Trammel,6,14,832,1856,0,0,1628,0,0,1628
Trammel,6,15,832,1984,0,200,1040,1000,0,1040
Trammel,6,16,832,2112,0,200,1392,1000,0,1392
Trammel,6,17,832,2240,0,0,1396,0,0,1396
Trammel,6,18,832,2368,111104,200,242,1000,0,242
Trammel,6,19,832,2496,0,200,56,2000,0,56
Trammel,6,20,832,2624,0,0,0,4000,0,0
Trammel,6,21,832,2752,0,0,0,4000,0,0
Trammel,6,22,832,2880,0,0,0,4000,0,0
Trammel,6,23,832,3008,0,0,0,4000,0,0
Trammel,6,24,832,3136,0,0,0,4000,0,0
Trammel,6,25,832,3264,0,0,0,4000,0,0
Trammel,6,26,832,3392,110400,0,0,4000,0,0
Trammel,6,27,832,3520,110400,0,0,4000,0,0
Trammel,6,28,832,3648,110400,0,0,4000,0,0
Trammel,6,29,832,3776,110400,0,0,4000,0,0
Trammel,6,30,832,3904,110400,0,0,4000,0,0
Trammel,6,31,832,4032,110400,0,0,4000,0,0
Trammel,7,13,960,1728,0,0,2890,0,0,2890
Trammel,7,14,960,1856,0,0,1964,0,0,1964
Trammel,7,15,960,1984,0,0,2260,0,0,2260
Trammel,7,16,960,2112,0,0,2026,0,0,2026
Trammel,7,17,960,2240,0,0,2332,0,0,2332
Trammel,7,18,960,2368,0,0,1694,0,0,1694
Trammel,7,19,960,2496,0,0,2258,1000,0,2258
Trammel,7,20,960,2624,0,200,1596,1000,0,1596
Trammel,7,21,960,2752,0,0,276,2000,0,276
Trammel,7,22,960,2880,0,0,0,4000,0,0
Trammel,7,23,960,3008,0,0,0,4000,0,0
Trammel,7,24,960,3136,0,0,0,4000,0,0
Trammel,7,25,960,3264,0,0,0,4000,0,0
Trammel,7,26,960,3392,110400,0,0,4000,0,0
Trammel,7,27,960,3520,110400,0,0,4000,0,0
Trammel,7,28,960,3648,110400,0,0,4000,0,0
Trammel,7,29,960,3776,110400,0,0,4000,0,0
Trammel,7,30,960,3904,110400,0,0,4000,0,0
Trammel,7,31,960,4032,110400,0,0,4000,0,0
Trammel,8,13,1088,1728,0,52505,932,0,0,932
Trammel,8,14,1088,1856,0,51615,730,0,0,730
Trammel,8,15,1088,1984,0,26605,1862,0,0,1862
Trammel,8,16,1088,2112,0,0,2926,0,0,2926
Trammel,8,17,1088,2240,0,610,300,0,0,300
Trammel,8,18,1088,2368,0,0,3310,0,0,3310
Trammel,8,19,1088,2496,0,21995,1492,0,0,1492
Trammel,8,20,1088,2624,0,56540,710,0,0,710
Trammel,8,21,1088,2752,0,2345,956,1000,0,956
Trammel,8,22,1088,2880,0,200,36,2000,0,36
Trammel,8,23,1088,3008,0,200,60,2000,0,60
Trammel,8,24,1088,3136,0,200,1496,2000,0,1496
Trammel,8,25,1088,3264,0,200,54,2000,0,54
Trammel,8,26,1088,3392,110405,200,419,2000,0,419
Trammel,8,27,1088,3520,110405,200,708,2000,0,708
Trammel,8,28,1088,3648,110405,200,57,2000,0,57
Trammel,8,29,1088,3776,110400,0,0,4000,0,0
Trammel,8,30,1088,3904,110400,0,0,4000,0,0
Trammel,8,31,1088,4032,110400,0,0,4000,0,0
Trammel,9,11,1216,1472,110100,14595,750,0,0,750
Trammel,9,12,1216,1600,110107,0,1866,0,1000,1866
Trammel,9,13,1216,1728,110107,8520,1354,0,1000,1354
Trammel,9,14,1216,1856,110107,6885,1064,0,1000,1064
Trammel,9,15,1216,1984,110107,29800,1636,0,1000,1636
Trammel,9,16,1216,2112,0,0,2688,0,0,2688
Trammel,9,17,1216,2240,0,430,586,0,0,586
Trammel,9,18,1216,2368,0,0,3008,0,0,3008
Trammel,9,19,1216,2496,0,1725,2756,0,0,2756
Trammel,9,20,1216,2624,0,54710,504,0,0,504
Trammel,9,21,1216,2752,0,1650,1072,1000,0,1072
Trammel,9,22,1216,2880,0,200,66,2000,0,66
Trammel,9,23,1216,3008,0,200,74,2000,0,74
Trammel,9,24,1216,3136,0,0,0,4000,0,0
Trammel,9,25,1216,3264,0,0,0,4000,0,0
Trammel,9,26,1216,3392,110405,200,143,2000,0,143
Trammel,9,27,1216,3520,110405,200,583,2000,0,583
Trammel,9,28,1216,3648,110405,200,125,2000,0,125
Trammel,9,29,1216,3776,110400,200,20,2000,0,20
Trammel,9,30,1216,3904,110400,0,0,4000,0,0
Trammel,9,31,1216,4032,110400,0,0,4000,0,0
Trammel,10,11,1344,1472,110105,285,571,0,0,571
Trammel,10,12,1344,1600,110103,0,113,0,0,113
Trammel,10,13,1344,1728,110100,200,199,0,0,199
Trammel,10,14,1344,1856,110100,0,591,0,0,591
Trammel,10,15,1344,1984,0,0,2728,0,0,2728
Trammel,10,16,1344,2112,0,200,2638,0,0,2638
Trammel,10,17,1344,2240,0,200,2410,0,0,2410
Trammel,10,18,1344,2368,130800,200,2614,0,0,2614
Trammel,10,19,1344,2496,130800,200,2484,0,0,2484
Trammel,10,20,1344,2624,0,44070,672,0,0,672
Trammel,10,21,1344,2752,0,26915,1116,1000,0,1116
Trammel,10,22,1344,2880,0,8345,1594,1000,0,1594
Trammel,10,23,1344,3008,0,200,3180,2000,0,3180
Trammel,10,24,1344,3136,0,200,3828,1000,0,3828
Trammel,10,25,1344,3264,0,0,0,4000,0,0
Trammel,10,26,1344,3392,110400,0,0,4000,0,0
Trammel,10,27,1344,3520,110400,0,0,4000,0,0
Trammel,10,28,1344,3648,110404,200,229,2000,0,229
Trammel,10,29,1344,3776,110404,200,113,1000,0,113
Trammel,10,30,1344,3904,110404,200,16,2000,0,16
Trammel,10,31,1344,4032,110404,200,33,2000,0,33
Trammel,11,11,1472,1472,110101,915,342,1000,0,342
Trammel,11,12,1472,1600,110106,200,31,0,0,31
Trammel,11,13,1472,1728,110106,200,34,1000,0,34
Trammel,11,14,1472,1856,110100,200,307,2000,0,307
Trammel,11,15,1472,1984,0,0,3006,0,0,3006
Trammel,11,16,1472,2112,0,200,2734,0,0,2734
Trammel,11,17,1472,2240,0,200,2922,0,0,2922
Trammel,11,18,1472,2368,130800,0,2974,0,0,2974
Trammel,11,19,1472,2496,130800,0,2432,0,0,2432
Trammel,11,20,1472,2624,0,2075,2696,0,0,2696
Trammel,11,21,1472,2752,0,53705,522,0,0,522
Trammel,11,22,1472,2880,0,59655,796,0,0,796
Trammel,11,23,1472,3008,0,19490,3998,0,0,3998
Trammel,11,24,1472,3136,0,0,5284,0,0,5284
